season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2022,REG,DEN,12,00-0036412,WR,K.J. Hamler,K.J.,Hamler,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-11-25 20:33:12+00:00
2022,REG,DEN,12,00-0035073,DE,Jonathan Harris,Jonathan,Harris,Knee,,Out,Knee,,Did Not Participate In Practice,2022-11-25 20:33:24+00:00
2022,REG,DEN,12,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-11-25 20:33:36+00:00
2022,REG,DEN,12,00-0031253,CB,K'Waun Williams,K'Waun,Williams,Wrist,Elbow Knee,Out,Wrist,Elbow Knee,Did Not Participate In Practice,2022-11-25 20:33:54+00:00
2022,REG,DEN,12,00-0034959,TE,Andrew Beck,Andrew,Beck,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2022-11-25 20:32:32+00:00
2022,REG,DEN,12,00-0034163,DE,Jake Martin,Jake,Martin,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-11-25 20:32:32+00:00
2022,REG,DET,12,00-0034777,WR,D.J. Chark,D.J.,Chark,,,,Ankle,,Full Participation in Practice,2022-11-23 20:14:57+00:00
2022,REG,DET,12,00-0034345,C,Frank Ragnow,Frank,Ragnow,,,,Foot,,Full Participation in Practice,2022-11-23 20:15:08+00:00
2022,REG,DET,12,00-0037289,LB,Malcolm Rodriguez,Malcolm,Rodriguez,,,,Elbow,,Full Participation in Practice,2022-11-23 20:14:51+00:00
2022,REG,DET,12,00-0036275,RB,D'Andre Swift,D'Andre,Swift,,,,Shoulder,Ankle,Full Participation in Practice,2022-11-23 20:14:51+00:00
2022,REG,DET,12,00-0034495,G,Evan Brown,Evan,Brown,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-11-23 20:15:58+00:00
2022,REG,DET,12,00-0033880,DE,Charles Harris,Charles,Harris,Groin,,Out,Groin,,Did Not Participate In Practice,2022-11-23 20:16:02+00:00
2022,REG,DET,12,00-0036258,G,Jonah Jackson,Jonah,Jackson,Concussion,,Out,Concussion,,Did Not Participate In Practice,2022-11-23 20:16:09+00:00
2022,REG,DET,12,00-0036274,CB,Jeff Okudah,Jeff,Okudah,Concussion,,Out,Concussion,,Did Not Participate In Practice,2022-11-23 20:16:15+00:00
2022,REG,DET,12,00-0038096,DE,Josh Paschal,Josh,Paschal,Knee,,Out,Knee,,Did Not Participate In Practice,2022-11-23 20:16:19+00:00
2022,REG,DET,12,00-0033943,WR,Josh Reynolds,Josh,Reynolds,Back,,Questionable,Back,,Limited Participation in Practice,2022-11-23 20:15:45+00:00
2022,REG,GB,12,00-0034728,CB,Jaire Alexander,Jaire,Alexander,,,,Groin,,Full Participation in Practice,2022-11-25 20:54:23+00:00
2022,REG,GB,12,00-0035961,LB,Krys Barnes,Krys,Barnes,,,,Hand,,Full Participation in Practice,2022-11-25 20:54:23+00:00
2022,REG,GB,12,00-0037090,S,Tariq Carpenter,Tariq,Carpenter,,,,Illness,,Full Participation in Practice,2022-11-25 20:54:23+00:00
2022,REG,GB,12,00-0025580,K,Mason Crosby,Mason,Crosby,,,,Illness,,Full Participation in Practice,2022-11-25 20:54:23+00:00
2022,REG,GB,12,00-0033792,S,Rudy Ford,Rudy,Ford,,,,Illness,,Full Participation in Practice,2022-11-25 20:54:23+00:00
2022,REG,GB,12,00-0024243,TE,Marcedes Lewis,Marcedes,Lewis,,,,Not injury related - resting player,,Full Participation in Practice,2022-11-25 20:54:49+00:00
2022,REG,GB,12,00-0023459,QB,Aaron Rodgers,Aaron,Rodgers,,,,right Thumb,,Full Participation in Practice,2022-11-25 20:54:23+00:00
2022,REG,GB,12,00-0033757,TE,Robert Tonyan,Robert,Tonyan,,,,Illness,,Full Participation in Practice,2022-11-25 20:54:55+00:00
2022,REG,GB,12,00-0037074,LB,Quay Walker,Quay,Walker,,,,Shoulder,,Full Participation in Practice,2022-11-25 20:54:23+00:00
2022,REG,GB,12,00-0037196,T,Rasheed Walker,Rasheed,Walker,,,,Illness,,Full Participation in Practice,2022-11-25 20:55:03+00:00
2022,REG,GB,12,00-0028002,WR,Randall Cobb,Randall,Cobb,,,,Illness,,Limited Participation in Practice,2022-11-25 20:54:23+00:00
2022,REG,GB,12,00-0035526,G,Elgton Jenkins,Elgton,Jenkins,,,,Knee,,Limited Participation in Practice,2022-11-25 20:54:23+00:00
2022,REG,GB,12,00-0033293,RB,Aaron Jones,Aaron,Jones,,,,Shin,Glute,Limited Participation in Practice,2022-11-25 20:54:23+00:00
2022,REG,GB,12,00-0034521,WR,Allen Lazard,Allen,Lazard,,,,Shoulder,,Limited Participation in Practice,2022-11-25 20:54:23+00:00
2022,REG,GB,12,00-0037816,WR,Romeo Doubs,Romeo,Doubs,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-11-25 20:55:49+00:00
2022,REG,GB,12,00-0032401,LB,De'Vondre Campbell,De'Vondre,Campbell,Knee,,Doubtful,Knee,,Limited Participation in Practice,2022-11-25 20:56:01+00:00
2022,REG,GB,12,00-0030074,T,David Bakhtiari,David,Bakhtiari,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-11-25 20:55:18+00:00
2022,REG,GB,12,00-0036645,CB,Shemar Jean-Charles,Shemar,Jean-Charles,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-11-25 20:55:18+00:00
2022,REG,HOU,12,00-0027224,LS,Jonathan Weeks,Jonathan,Weeks,,,,Not injury related - personal matter,,Did Not Participate In Practice,2022-11-24 20:57:30+00:00
2022,REG,HOU,12,00-0033131,DT,Maliek Collins,Maliek,Collins,,,,Chest,,Full Participation in Practice,2022-11-25 20:47:48+00:00
2022,REG,HOU,12,00-0031740,LB,Neville Hewitt,Neville,Hewitt,,,,Hamstring,,Full Participation in Practice,2022-11-25 20:47:48+00:00
2022,REG,HOU,12,00-0037237,CB,Derek Stingley,Derek,Stingley,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-11-25 20:48:11+00:00
2022,REG,IND,12,00-0035639,WR,Parris Campbell,Parris,Campbell,,,,Illness,,Full Participation in Practice,2022-11-26 20:00:46+00:00
2022,REG,IND,12,00-0032383,C,Ryan Kelly,Ryan,Kelly,,,,Shoulder,Knee,Full Participation in Practice,2022-11-26 20:01:34+00:00
2022,REG,IND,12,00-0029419,T,Dennis Kelly,Dennis,Kelly,,,,Illness,,Full Participation in Practice,2022-11-26 20:01:27+00:00
2022,REG,IND,12,00-0034417,G,Matt Pryor,Matt,Pryor,,,,Illness,,Full Participation in Practice,2022-11-26 20:00:46+00:00
2022,REG,IND,12,00-0033952,DT,Grover Stewart,Grover,Stewart,,,,Shoulder,Not injury related - resting p,Full Participation in Practice,2022-11-26 20:01:41+00:00
2022,REG,IND,12,00-0037755,TE,Jelani Woods,Jelani,Woods,,,,Shoulder,,Full Participation in Practice,2022-11-26 20:00:46+00:00
2022,REG,IND,12,00-0034431,LB,Zaire Franklin,Zaire,Franklin,Illness,,Questionable,Illness,,Did Not Participate In Practice,2022-11-27 18:14:30+00:00
2022,REG,IND,12,00-0036876,TE,Kylen Granson,Kylen,Granson,Illness,,Questionable,Illness,,Did Not Participate In Practice,2022-11-26 20:02:13+00:00
2022,REG,IND,12,00-0033123,DE,Yannick Ngakoue,Yannick,Ngakoue,Back,,Questionable,Back,,Did Not Participate In Practice,2022-11-26 20:02:13+00:00
2022,REG,IND,12,00-0036479,DE,Kwity Paye,Kwity,Paye,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2022-11-26 20:02:13+00:00
2022,REG,IND,12,00-0032378,DT,DeForest Buckner,DeForest,Buckner,Ribs,Illness,Questionable,Ribs,Illness,Full Participation in Practice,2022-11-26 20:02:13+00:00
2022,REG,KC,12,00-0032762,DT,Chris Jones,Chris,Jones,,,,Not injury related - personal matter,,Did Not Participate In Practice,2022-11-25 20:05:33+00:00
2022,REG,KC,12,00-0036621,LB,Nick Bolton,Nick,Bolton,,,,Hamstring,,Full Participation in Practice,2022-11-25 20:04:20+00:00
2022,REG,KC,12,00-0031595,FB,Michael Burton,Michael,Burton,,,,Illness,,Full Participation in Practice,2022-11-25 20:05:16+00:00
2022,REG,KC,12,00-0031376,RB,Jerick McKinnon,Jerick,McKinnon,,,,Hamstring,Shoulder,Full Participation in Practice,2022-11-25 20:04:20+00:00
2022,REG,KC,12,00-0036367,T,Lucas Niang,Lucas,Niang,,,,Knee,,Full Participation in Practice,2022-11-25 20:04:20+00:00
2022,REG,KC,12,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,,,,Concussion,,Full Participation in Practice,2022-11-25 20:04:20+00:00
2022,REG,KC,12,00-0036374,CB,L'Jarius Sneed,L'Jarius,Sneed,,,,Knee,,Full Participation in Practice,2022-11-25 20:04:20+00:00
2022,REG,KC,12,00-0037195,CB,Jaylen Watson,Jaylen,Watson,,,,Hand,,Full Participation in Practice,2022-11-25 20:04:20+00:00
2022,REG,KC,12,00-0036913,WR,Kadarius Toney,Kadarius,Toney,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-11-25 20:08:58+00:00
2022,REG,KC,12,00-0034145,CB,Chris Lammons,Chris,Lammons,Concussion,,Questionable,Concussion,,Did Not Participate In Practice,2022-11-25 20:08:26+00:00
2022,REG,KC,12,00-0035625,S,Juan Thornhill,Juan,Thornhill,Calf,,Questionable,Calf,,Did Not Participate In Practice,2022-11-25 20:08:26+00:00
2022,REG,KC,12,00-0032391,G,Joe Thuney,Joe,Thuney,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-11-25 20:08:26+00:00
2022,REG,LA,12,00-0031388,DT,Aaron Donald,Aaron,Donald,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-11-25 20:33:30+00:00
2022,REG,LA,12,00-0034899,QB,John Wolford,John,Wolford,,,,Neck,,Full Participation in Practice,2022-11-25 20:32:32+00:00
2022,REG,LA,12,00-0034804,C,Brian Allen,Brian,Allen,Thumb,,Out,Thumb,,Did Not Participate In Practice,2022-11-25 20:33:47+00:00
2022,REG,LA,12,00-0034812,LB,Travin Howard,Travin,Howard,Hip,,Out,Hip,,Did Not Participate In Practice,2022-11-25 20:34:34+00:00
2022,REG,LA,12,00-0032889,DT,A'Shawn Robinson,A'Shawn,Robinson,Knee,,Out,Knee,,Did Not Participate In Practice,2022-11-25 20:35:38+00:00
2022,REG,LA,12,00-0026498,QB,Matthew Stafford,Matthew,Stafford,Concussion,Neck,Out,Concussion,Neck,Did Not Participate In Practice,2022-11-25 20:36:13+00:00
2022,REG,LA,12,00-0029709,T,Ty Nsekhe,Ty,Nsekhe,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2022-11-25 20:34:58+00:00
2022,REG,LA,12,00-0033110,TE,Tyler Higbee,Tyler,Higbee,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-11-25 20:34:09+00:00
2022,REG,LA,12,00-0031428,WR,Allen Robinson,Allen,Robinson,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-11-25 20:35:13+00:00
2022,REG,LA,12,00-0032575,C,Matt Skura,Matt,Skura,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-11-25 20:35:56+00:00
2022,REG,LAC,12,00-0030279,WR,Keenan Allen,Keenan,Allen,,,,Hamstring,,Full Participation in Practice,2022-11-25 21:03:18+00:00
2022,REG,LAC,12,00-0031904,CB,Bryce Callahan,Bryce,Callahan,,,,Groin,,Full Participation in Practice,2022-11-25 21:03:36+00:00
2022,REG,LAC,12,00-0033895,TE,Gerald Everett,Gerald,Everett,,,,Groin,,Full Participation in Practice,2022-11-25 21:03:18+00:00
2022,REG,LAC,12,00-0031040,LB,Khalil Mack,Khalil,Mack,,,,Not injury related - resting player,,Full Participation in Practice,2022-11-25 21:03:18+00:00
2022,REG,LAC,12,00-0036441,LB,Kenneth Murray,Kenneth,Murray,,,,Neck,,Full Participation in Practice,2022-11-25 21:03:18+00:00
2022,REG,LAC,12,00-0035688,T,Trey Pipkins,Trey,Pipkins,,,,Knee,,Full Participation in Practice,2022-11-25 21:03:18+00:00
2022,REG,LAC,12,00-0037295,G,Jamaree Salyer,Jamaree,Salyer,,,,Knee,,Full Participation in Practice,2022-11-25 21:03:18+00:00
2022,REG,LAC,12,00-0034162,P,J.K. Scott,J.K.,Scott,,,,right Quadricep,,Full Participation in Practice,2022-11-25 21:03:43+00:00
2022,REG,LAC,12,00-0033536,WR,Mike Williams,Mike,Williams,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-11-25 21:04:10+00:00
2022,REG,LAC,12,00-0035677,S,Nasir Adderley,Nasir,Adderley,Thumb,,Doubtful,Thumb,,Did Not Participate In Practice,2022-11-25 21:03:53+00:00
2022,REG,LAC,12,00-0033697,CB,Michael Davis,Michael,Davis,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-11-25 21:03:44+00:00
2022,REG,LV,12,00-0035437,S,Roderic Teamer,Roderic,Teamer,,,,Knee,,Full Participation in Practice,2022-11-25 22:18:53+00:00
2022,REG,LV,12,00-0035700,RB,Josh Jacobs,Josh,Jacobs,Calf,,Questionable,Calf,,Limited Participation in Practice,2022-11-25 22:18:56+00:00
2022,REG,LV,12,00-0037517,LB,Luke Masterson,Luke,Masterson,Ribs,,Questionable,Ribs,,Limited Participation in Practice,2022-11-25 22:18:56+00:00
2022,REG,LV,12,00-0034759,T,Kolton Miller,Kolton,Miller,Shoulder,Abdomen,Questionable,Shoulder,Abdomen,Limited Participation in Practice,2022-11-25 22:18:56+00:00
2022,REG,LV,12,00-0034125,DT,Kendal Vickers,Kendal,Vickers,Back,,Questionable,Back,,Limited Participation in Practice,2022-11-25 22:18:56+00:00
2022,REG,MIA,12,00-0029249,LB,Melvin Ingram,Melvin,Ingram,,,,Not injury related - resting player,,Did Not Participate In Practice,2022-11-23 20:51:31+00:00
2022,REG,MIA,12,00-0034797,LB,Jerome Baker,Jerome,Baker,,,,Hip,,Full Participation in Practice,2022-11-25 20:24:11+00:00
2022,REG,MIA,12,00-0037348,TE,Tanner Conner,Tanner,Conner,,,,Knee,Back,Full Participation in Practice,2022-11-25 20:24:26+00:00
2022,REG,MIA,12,00-0034435,CB,Keion Crossen,Keion,Crossen,,,,Shoulder,,Full Participation in Practice,2022-11-25 20:23:17+00:00
2022,REG,MIA,12,00-0037353,CB,Kader Kohou,Kader,Kohou,,,,Thumb,,Full Participation in Practice,2022-11-25 20:23:17+00:00
2022,REG,MIA,12,00-0037004,TE,Hunter Long,Hunter,Long,,,,Concussion,,Full Participation in Practice,2022-11-24 18:58:12+00:00
2022,REG,MIA,12,00-0027114,P,Thomas Morstead,Thomas,Morstead,,,,Illness,,Full Participation in Practice,2022-11-25 20:23:41+00:00
2022,REG,MIA,12,00-0034798,TE,Durham Smythe,Durham,Smythe,,,,Hamstring,,Full Participation in Practice,2022-11-25 20:23:17+00:00
2022,REG,MIA,12,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,,,,Shoulder,,Full Participation in Practice,2022-11-25 20:23:17+00:00
2022,REG,MIA,12,00-0030067,T,Terron Armstead,Terron,Armstead,,,,Toe,,Limited Participation in Practice,2022-11-25 20:23:27+00:00
2022,REG,MIA,12,00-0036213,DT,Raekwon Davis,Raekwon,Davis,,,,Knee,,Limited Participation in Practice,2022-11-25 20:23:58+00:00
2022,REG,MIA,12,00-0031687,RB,Raheem Mostert,Raheem,Mostert,Knee,,Doubtful,Knee,,Limited Participation in Practice,2022-11-25 20:25:22+00:00
2022,REG,MIA,12,00-0031237,QB,Teddy Bridgewater,Teddy,Bridgewater,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-11-25 20:25:41+00:00
2022,REG,MIN,12,00-0036322,WR,Justin Jefferson,Justin,Jefferson,,,,Toe,,Full Participation in Practice,2022-11-23 20:39:08+00:00
2022,REG,MIN,12,00-0031576,DE,Za'Darius Smith,Za'Darius,Smith,,,,Knee,,Full Participation in Practice,2022-11-23 20:39:20+00:00
2022,REG,MIN,12,00-0038130,CB,Andrew Booth,Andrew,Booth,Knee,,Out,Knee,,Did Not Participate In Practice,2022-11-23 20:39:43+00:00
2022,REG,MIN,12,00-0036616,T,Christian Darrisaw,Christian,Darrisaw,Concussion,,Out,Concussion,,Did Not Participate In Practice,2022-11-23 20:39:49+00:00
2022,REG,MIN,12,00-0038101,CB,Akayleb Evans,Akayleb,Evans,Concussion,,Out,Concussion,,Limited Participation in Practice,2022-11-23 20:39:55+00:00
2022,REG,MIN,12,00-0033546,DT,Dalvin Tomlinson,Dalvin,Tomlinson,Calf,,Questionable,Calf,,Limited Participation in Practice,2022-11-23 20:39:31+00:00
2022,REG,NE,12,00-0036193,LB,Anfernee Jennings,Anfernee,Jennings,,,,Back,,Limited Participation in Practice,2022-11-22 21:08:47+00:00
2022,REG,NE,12,00-0036159,LB,Josh Uche,Josh,Uche,,,,Hamstring,,Limited Participation in Practice,2022-11-22 21:08:47+00:00
2022,REG,NE,12,00-0034833,T,Isaiah Wynn,Isaiah,Wynn,Foot,,Out,Foot,,Did Not Participate In Practice,2022-11-23 18:50:19+00:00
2022,REG,NE,12,00-0031852,C,David Andrews,David,Andrews,Thigh,,Questionable,Thigh,,Limited Participation in Practice,2022-11-23 18:48:49+00:00
2022,REG,NE,12,00-0035252,T,Yodny Cajuste,Yodny,Cajuste,Calf,,Questionable,Calf,,Limited Participation in Practice,2022-11-23 18:50:03+00:00
2022,REG,NE,12,00-0037253,CB,Marcus Jones,Marcus,Jones,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2022-11-23 18:48:49+00:00
2022,REG,NE,12,00-0031547,WR,DeVante Parker,DeVante,Parker,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-11-23 18:48:49+00:00
2022,REG,NO,12,00-0030694,T,James Hurst,James,Hurst,,,,Concussion,,Full Participation in Practice,2022-11-25 20:43:18+00:00
2022,REG,NO,12,00-0033888,T,Ryan Ramczyk,Ryan,Ramczyk,,,,Knee,Not injury related - resting p,Full Participation in Practice,2022-11-25 20:43:18+00:00
2022,REG,NO,12,00-0031382,WR,Jarvis Landry,Jarvis,Landry,,,,Ankle,,Limited Participation in Practice,2022-11-25 20:43:18+00:00
2022,REG,NO,12,00-0034116,S,J.T. Gray,J.T.,Gray,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2022-11-25 20:43:54+00:00
2022,REG,NO,12,00-0036926,DE,Payton Turner,Payton,Turner,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-11-25 20:44:48+00:00
2022,REG,NO,12,00-0036927,LB,Pete Werner,Pete,Werner,Ankle,,Out,Ankle,,Did Not Participate In Practice,2022-11-25 20:44:19+00:00
2022,REG,NO,12,00-0033906,RB,Alvin Kamara,Alvin,Kamara,Illness,,Questionable,Illness,,Full Participation in Practice,2022-11-25 20:43:39+00:00
2022,REG,NO,12,00-0034344,DE,Marcus Davenport,Marcus,Davenport,Calf,,Questionable,Calf,,Limited Participation in Practice,2022-11-25 20:43:39+00:00
2022,REG,NO,12,00-0027966,RB,Mark Ingram,Mark,Ingram,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-11-25 20:43:39+00:00
2022,REG,NO,12,00-0027962,DE,Cameron Jordan,Cameron,Jordan,Eye,,Questionable,Eye,,Limited Participation in Practice,2022-11-25 20:43:39+00:00
2022,REG,NO,12,00-0033874,CB,Marshon Lattimore,Marshon,Lattimore,Abdomen,,Questionable,Abdomen,,Limited Participation in Practice,2022-11-25 20:43:39+00:00
2022,REG,NO,12,00-0032203,G,Andrus Peat,Andrus,Peat,Triceps,,Questionable,Triceps,,Limited Participation in Practice,2022-11-25 20:43:39+00:00
2022,REG,NYG,12,00-0038115,TE,Daniel Bellinger,Daniel,Bellinger,Eye,,Out,Eye,,Did Not Participate In Practice,2022-11-23 21:52:35+00:00
2022,REG,NYG,12,00-0037807,G,Joshua Ezeudu,Joshua,Ezeudu,Neck,,Out,Neck,,Did Not Participate In Practice,2022-11-23 21:52:47+00:00
2022,REG,NYG,12,00-0032151,C,Jon Feliciano,Jon,Feliciano,Neck,,Out,Neck,,Did Not Participate In Practice,2022-11-23 21:53:00+00:00
2022,REG,NYG,12,00-0033878,CB,Adoree' Jackson,Adoree',Jackson,Knee,,Out,Knee,,Did Not Participate In Practice,2022-11-23 21:53:20+00:00
2022,REG,NYG,12,00-0036397,G,Shane Lemieux,Shane,Lemieux,Toe,,Out,Toe,,Did Not Participate In Practice,2022-11-23 21:53:38+00:00
2022,REG,NYG,12,00-0033918,CB,Fabian Moreau,Fabian,Moreau,Oblique,,Out,Oblique,,Did Not Participate In Practice,2022-11-23 21:53:52+00:00
2022,REG,NYG,12,00-0037612,T,Evan Neal,Evan,Neal,Knee,Illness,Out,Knee,Illness,Did Not Participate In Practice,2022-11-23 21:53:59+00:00
2022,REG,NYG,12,00-0038123,S,Dane Belton,Dane,Belton,Collarbone,,Questionable,Collarbone,,Limited Participation in Practice,2022-11-23 21:52:10+00:00
2022,REG,NYG,12,00-0034286,WR,Richie James,Richie,James,Knee,,Questionable,Knee,,Limited Participation in Practice,2022-11-23 21:52:10+00:00
2022,REG,NYG,12,00-0036214,T,Tyre Phillips,Tyre,Phillips,Neck,,Questionable,Neck,,Limited Participation in Practice,2022-11-23 21:52:10+00:00
2022,REG,NYG,12,00-0036502,S,Jason Pinnock,Jason,Pinnock,Jaw,,Questionable,Jaw,,Limited Participation in Practice,2022-11-23 21:52:10+00:00
2022,REG,NYG,12,00-0036386,T,Andrew Thomas,Andrew,Thomas,Illness,,Questionable,Illness,,Limited Participation in Practice,2022-11-23 21:52:10+00:00
2022,REG,NYJ,12,00-0033871,WR,Corey Davis,Corey,Davis,,,,Knee,,Full Participation in Practice,2022-11-25 19:52:34+00:00
2022,REG,NYJ,12,00-0037190,CB,Ahmad Gardner,Ahmad,Gardner,,,,Calf,,Full Participation in Practice,2022-11-25 19:53:02+00:00
2022,REG,NYJ,12,00-0035383,G,Nate Herbig,Nate,Herbig,,,,Shin,,Full Participation in Practice,2022-11-25 19:53:10+00:00
2022,REG,NYJ,12,00-0035680,LB,Quincy Williams,Quincy,Williams,,,,Ankle,,Full Participation in Practice,2022-11-25 19:53:18+00:00
2022,REG,NYJ,12,00-0032759,DT,Sheldon Rankins,Sheldon,Rankins,Elbow,,Out,Elbow,,Did Not Participate In Practice,2022-11-25 19:54:03+00:00
2022,REG,NYJ,12,00-0036510,TE,Kenny Yeboah,Kenny,Yeboah,Calf,,Doubtful,Calf,,Did Not Participate In Practice,2022-11-25 19:54:10+00:00
2022,REG,NYJ,12,00-0026166,T,Duane Brown,Duane,Brown,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2022-11-25 19:53:33+00:00
2022,REG,PHI,12,00-0035676,WR,A.J. Brown,A.J.,Brown,,,,Illness,,Full Participation in Practice,2022-11-25 19:13:58+00:00
2022,REG,PHI,12,00-0037137,CB,Josh Jobe,Josh,Jobe,,,,Hamstring,,Full Participation in Practice,2022-11-25 19:14:09+00:00
2022,REG,PHI,12,00-0036912,WR,DeVonta Smith,DeVonta,Smith,,,,Knee,,Full Participation in Practice,2022-11-25 17:39:40+00:00
2022,REG,PHI,12,00-0032890,CB,James Bradberry,James,Bradberry,,,,Not injury related - resting player,,Limited Participation in Practice,2022-11-24 19:23:38+00:00
2022,REG,PHI,12,00-0037002,G,Landon Dickerson,Landon,Dickerson,,,,Not injury related - resting player,,Limited Participation in Practice,2022-11-24 19:23:53+00:00
2022,REG,PHI,12,00-0027865,DE,Brandon Graham,Brandon,Graham,,,,Not injury related - resting player,,Limited Participation in Practice,2022-11-24 19:24:09+00:00
2022,REG,PHI,12,00-0030561,T,Lane Johnson,Lane,Johnson,,,,Not injury related - resting player,,Limited Participation in Practice,2022-11-24 19:24:42+00:00
2022,REG,PHI,12,00-0028129,C,Jason Kelce,Jason,Kelce,,,,Not injury related - resting player,,Limited Participation in Practice,2022-11-24 19:25:00+00:00
2022,REG,PHI,12,00-0032954,G,Isaac Seumalo,Isaac,Seumalo,,,,Not injury related - resting player,,Limited Participation in Practice,2022-11-24 19:25:32+00:00
2022,REG,PHI,12,00-0030062,CB,Darius Slay,Darius,Slay,,,,Not injury related - resting player,,Limited Participation in Practice,2022-11-24 19:25:48+00:00
2022,REG,PHI,12,00-0034381,DE,Josh Sweat,Josh,Sweat,,,,Not injury related - resting player,,Limited Participation in Practice,2022-11-24 19:26:40+00:00
